Movie ID,Title,Genres,Release_Date,Vote_Average,Popularity,Runtime
32316,Marci X,"[{""id"": 35, ""name"": ""Comedy""}]",2003-08-22,3.3,5.65327,84
7299,Equilibrium,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2002-12-06,6.9,44.566609,107
13405,The Children of Huang Shi,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2008-07-03,6.5,8.978408,125
19457,The Yards,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2000-04-27,6,10.150993,115
112937,The Oogieloves in the Big Balloon Adventure,"[{""id"": 10751, ""name"": ""Family""}]",2012-08-29,2.2,0.28576,88
314385,By the Sea,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2015-11-12,5.4,11.267676,122
8953,Steamboy,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2004-07-17,6.4,9.129808,126
29078,The Game of Their Lives,"[{""id"": 18, ""name"": ""Drama""}]",2005-01-01,5.8,2.013405,101
46503,All Good Things,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",2010-12-03,5.9,20.086645,101
10448,Rapa Nui,"[{""id"": 12, ""name"": ""Adventure""}]",1994-09-09,6.2,3.581906,107
13688,CJ7,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2008-01-30,6.1,12.373248,86
10353,The Visitors II: The Corridors of Time,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",1998-02-11,5.8,12.283025,118
43935,Dylan Dog: Dead of Night,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2011-03-16,4.5,10.617236,107
11458,People I Know,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-11-21,5.5,6.377308,100
44638,The Tempest,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-12-10,6,3.620537,110
241257,Regression,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2015-10-01,5.3,27.215666,106
14538,Three Kingdoms: Resurrection of the Dragon,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",2008-04-03,6.6,4.127155,102
13250,Butterfly on a Wheel,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2007-07-27,6.3,13.118983,95
133931,Zambezia,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2012-06-05,5.3,14.182301,83
280871,Ramanujan,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2014-07-11,5,0.416179,170
239897,Dwegons,"[{""id"": 16, ""name"": ""Animation""}]",2014-01-24,0.5,0.485405,98
184341,Hands of Stone,"[{""id"": 18, ""name"": ""Drama""}]",2016-08-26,6.1,7.444189,105
334074,Survivor,"[{""id"": 53, ""name"": ""Thriller""}]",2015-05-21,5.4,33.625477,96
199373,The Frozen Ground,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2013-07-18,6.1,28.060472,105
14202,The Painted Veil,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2006-12-09,7.1,20.746932,125
6968,The Baader Meinhof Complex,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",2008-09-24,7.1,7.727035,150
581,Dances with Wolves,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",1990-11-09,7.6,45.707835,181
52449,Bad Teacher,"[{""id"": 35, ""name"": ""Comedy""}]",2011-05-16,5.4,28.497242,92
12150,Sea of Love,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",1989-09-15,6.7,11.47316,113
11247,A Cinderella Story,"[{""id"": 35, ""name"": ""Comedy""}]",2004-07-10,6.1,25.28132,95
4232,Scream,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",1996-12-20,7,45.99611,111
9378,Thir13en Ghosts,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2001-10-26,5.4,20.392858,91
694,The Shining,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1980-05-22,8.1,78.699993,144
105,Back to the Future,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",1985-07-03,8,76.603233,116
11377,House on Haunted Hill,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1999-10-29,5.5,13.664614,93
26367,I Can Do Bad All By Myself,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2009-09-11,6,2.242809,113
385383,Fight Valley,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2016-07-22,3.9,1.224105,90
41210,The Switch,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2010-05-11,5.9,27.494037,101
12090,Just Married,"[{""id"": 35, ""name"": ""Comedy""}]",2003-01-09,5.3,18.47518,95
62630,The Devil's Double,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10752, ""name"": ""War""}]",2011-02-11,6.5,10.559414,109
16110,Thomas and the Magic Railroad,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",2000-07-26,4.6,1.916351,85
29427,The Crazies,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",2010-02-26,6.2,28.867568,101
129,Spirited Away,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2001-07-20,8.3,118.968562,125
244114,Firestorm,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",2013-12-12,5.9,3.376967,110
2669,The Bounty,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1984-05-04,6.5,7.436491,132
203833,The Book Thief,"[{""id"": 18, ""name"": ""Drama""}]",2013-11-08,7.4,57.84156,131
13523,Sex Drive,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",2008-10-16,6,17.952817,109
25195,Leap Year,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",2010-01-08,6.4,21.959742,100
17277,The Fall of the Roman Empire,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1964-03-24,6,4.229942,188
50725,Take Me Home Tonight,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-04,6.2,11.766564,97
82631,Won't Back Down,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-28,5.8,2.366251,121
73191,The Nutcracker,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",1993-11-24,5.6,0.068228,93
22479,Kansas City,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 80, ""name"": ""Crime""}]",1996-08-16,6.1,5.380733,116
340611,Indignation,"[{""id"": 18, ""name"": ""Drama""}]",2016-07-29,6.8,5.625989,110
10065,The Amityville Horror,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2005-04-15,6,30.205943,90
2757,Adaptation.,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2002-12-06,7.3,26.441669,114
11683,Land of the Dead,"[{""id"": 27, ""name"": ""Horror""}]",2005-06-24,6,15.262492,93
244339,Out of Inferno,"[{""id"": 28, ""name"": ""Action""}]",2013-03-10,5.8,1.583918,107
1878,Fear and Loathing in Las Vegas,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",1998-05-22,7.2,44.511363,118
23082,The Invention of Lying,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",2009-09-13,6,16.665841,100
195589,Neighbors,"[{""id"": 35, ""name"": ""Comedy""}]",2014-05-08,6.2,36.471231,96
854,The Mask,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",1994-07-29,6.6,85.30318,101
2280,Big,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",1988-06-03,6.9,20.716023,104
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"[{""id"": 35, ""name"": ""Comedy""}]",2006-11-01,6.5,29.487784,82
8835,Legally Blonde,"[{""id"": 35, ""name"": ""Comedy""}]",2001-07-13,6.1,25.43954,96
157,Star Trek III: The Search for Spock,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1984-05-31,6.4,15.314027,105
8643,The Exorcism of Emily Rose,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-09-09,6.3,32.602868,122
10402,Deuce Bigalow: Male Gigolo,"[{""id"": 35, ""name"": ""Comedy""}]",1999-12-10,5.5,9.832326,88
218043,Left Behind,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2014-10-03,3.7,33.452469,110
9043,The Family Stone,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-12-14,6.2,14.190837,103
21301,Barbershop 2:  Back in Business,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2004-01-20,5.6,6.501815,106
10147,Bad Santa,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2003-11-26,6.5,26.58873,91
816,Austin Powers: International Man of Mystery,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1997-05-02,6.5,36.15716,94
302688,My Big Fat Greek Wedding 2,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2016-03-23,5.5,16.027955,94
60307,Diary of a Wimpy Kid: Rodrick Rules,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",2011-03-25,6.3,14.329891,99
106,Predator,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1987-06-11,7.3,50.009408,107
279,Amadeus,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]",1984-10-26,7.8,31.82675,160
8617,Prom Night,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",2008-04-10,4.8,9.642041,88
10625,Mean Girls,"[{""id"": 35, ""name"": ""Comedy""}]",2004-04-30,6.9,36.423717,97
10934,Under the Tuscan Sun,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2003-04-30,6.4,12.309718,113
5279,Gosford Park,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2001-11-07,6.8,11.693272,137
10013,Peggy Sue Got Married,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",1986-10-05,5.9,12.243887,103
194662,Birdman,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2014-08-27,7.4,89.811154,119
160588,Blue Jasmine,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2013-07-25,7,34.694216,98
9829,United 93,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",2006-04-28,6.9,17.50138,111
10028,Honey,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",2003-11-24,6,18.492655,94
10535,Spy Hard,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",1996-05-24,4.9,11.238522,81
790,The Fog,"[{""id"": 27, ""name"": ""Horror""}]",1980-02-08,6.4,14.518598,89
43959,Soul Surfer,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2011-04-08,6.9,19.234672,106
10364,Catch-22,"[{""id"": 10752, ""name"": ""War""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1970-06-24,6.7,4.504377,121
16991,Observe and Report,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2009-04-10,5.6,10.529143,86
9610,Conan the Destroyer,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",1984-06-29,5.8,18.379124,103
1578,Raging Bull,"[{""id"": 18, ""name"": ""Drama""}]",1980-11-14,7.7,35.524457,129
25643,Love Happens,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-09-18,5.6,13.472365,109
11904,Young Sherlock Holmes,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1985-12-04,6.7,8.321586,109
28665,Fame,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-01-01,5.5,7.668063,107
44115,127 Hours,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2010-11-05,7,52.464877,94
10569,Small Time Crooks,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2000-05-19,6.4,11.423533,94
10560,Center Stage,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",2000-05-12,6.8,6.961736,115
333348,Love the Coopers,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2015-11-12,5.4,9.191187,107
20483,Catch That Kid,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",2004-02-06,4.9,4.492859,92
11457,Life as a House,"[{""id"": 18, ""name"": ""Drama""}]",2001-10-25,7.2,5.706767,125
321697,Steve Jobs,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-10-09,6.8,53.670525,122
19840,"I Love You, Beth Cooper","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2009-07-10,5.1,14.15192,102
22327,Youth in Revolt,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2009-09-11,5.9,13.462544,87
38665,The Legend of the Lone Ranger,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",1981-08-20,3.7,11.725805,98
2575,The Tailor of Panama,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2001-02-11,6.2,7.047975,109
11644,Blow Out,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1981-07-24,7.3,13.628601,108
146227,Getaway,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",2013-08-29,4.9,16.520516,90
68924,The Ice Storm,"[{""id"": 18, ""name"": ""Drama""}]",1997-09-27,6.9,14.916264,112
253235,And So It Goes,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2014-07-20,5.7,9.633711,94
22102,Troop Beverly Hills,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1989-03-22,5.6,3.455018,105
18701,Being Julia,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-09-03,6.4,1.946634,104
10068,Nine 1/2 Weeks,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1986-02-14,5.8,12.313143,117
848,Dragonslayer,"[{""id"": 14, ""name"": ""Fantasy""}]",1981-06-26,6.5,3.258422,108
36811,The Last Station,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-09-04,6.7,3.659292,112
522,Ed Wood,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1994-09-27,7.3,24.548633,127
130150,Labor Day,"[{""id"": 18, ""name"": ""Drama""}]",2013-12-27,6.7,17.683563,111
12246,Mongol: The Rise of Genghis Khan,"[{""id"": 36, ""name"": ""History""}]",2007-09-20,6.5,10.1449,120
13809,RockNRolla,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2008-09-04,6.9,31.887978,114
27380,Megaforce,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1982-06-25,3.5,1.110179,99
10549,Hamlet,"[{""id"": 18, ""name"": ""Drama""}]",1996-12-25,7.3,9.814785,242
33870,Mao's Last Dancer,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-10-01,6.8,1.876811,117
245703,Midnight Special,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-02-18,6.2,32.717853,112
10739,Anything Else,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2003-08-27,6.2,8.945081,108
127560,The Railway Man,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2013-12-26,6.7,13.916583,116
37903,The White Ribbon,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2009-05-21,7.2,17.94739,144
396152,Restoration,"[{""id"": 27, ""name"": ""Horror""}]",2016-05-03,5.3,2.525569,90
10017,The Wraith,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1986-11-21,5.9,10.47644,93
11468,Salton Sea,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2002-01-01,7,10.991281,103
193613,Metallica: Through the Never,"[{""id"": 10402, ""name"": ""Music""}]",2013-09-25,6.7,7.871686,93
17436,The Informers,"[{""id"": 18, ""name"": ""Drama""}]",2008-11-05,4.4,6.333869,98
43434,Carlos,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}]",2010-05-19,6.7,1.138383,338
31166,I Come with the Rain,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2009-05-14,5.6,8.266124,114
69848,One Man's Hero,"[{""id"": 37, ""name"": ""Western""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1999-08-02,9.3,0.910529,121
8408,Day of the Dead,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",1985-07-19,6.9,18.025206,96
332411,I Am Wrath,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2016-04-14,4.5,10.144222,92
9389,Renaissance,"[{""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}]",2006-03-16,6.7,9.244181,105
9626,Red Sonja,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",1985-04-09,5,12.752463,89
75638,Red Lights,"[{""id"": 53, ""name"": ""Thriller""}]",2012-03-02,6,22.748174,119
8363,Superbad,"[{""id"": 35, ""name"": ""Comedy""}]",2007-08-17,7,33.436092,113
15670,Madea Goes to Jail,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2009-02-16,6.4,3.107371,103
290555,Wolves,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",2014-08-28,5.7,7.922639,90
8328,Step Up 2: The Streets,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-02-14,6.5,28.973074,98
10982,Hoodwinked!,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2005-12-16,5.9,23.980329,80
205,Hotel Rwanda,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2004-09-11,7.5,28.60542,121
1620,Hitman,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2007-11-21,5.9,42.669304,89
175541,Black Nativity,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",2013-11-27,5.8,7.180403,93
241254,The Prince,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",2014-08-22,4.6,21.638673,93
31932,City of Ghosts,"[{""id"": 53, ""name"": ""Thriller""}]",2002-01-01,5.4,2.64486,116
1933,The Others,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2001-08-02,7.4,25.881355,101
679,Aliens,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1986-07-18,7.7,67.66094,137
11113,My Fair Lady,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1964-10-21,7.4,20.786616,170
3597,I Know What You Did Last Summer,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",1997-10-17,5.6,27.654472,100
193893,Let's Be Cops,"[{""id"": 35, ""name"": ""Comedy""}]",2014-08-13,6.4,70.668923,104
9675,Sideways,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-10-22,6.9,23.425431,126
9988,Beerfest,"[{""id"": 35, ""name"": ""Comedy""}]",2006-08-25,5.8,14.304444,110
948,Halloween,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1978-10-25,7.4,30.301307,91
21765,Good Boy!,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",2003-10-10,4.7,3.56033,87
146304,The Best Man Holiday,"[{""id"": 35, ""name"": ""Comedy""}]",2013-11-15,6.7,7.210095,123
