movie_id,title,genres,release_year,rating,popularity,runtime
29427,"The Crazies",",Mystery, ,Horror, ,Action",2010-02-26,6.2,28.867568,101
129,"Spirited Away",",Fantasy, ,Adventure, ,Animation, ,Family",2001-07-20,8.3,118.968562,125
244114,Firestorm,",Action, ,Crime",2013-12-12,5.9,3.376967,110
2669,"The Bounty",",Action, ,Drama, ,History",1984-05-04,6.5,7.436491,132
203833,"The Book Thief",",Drama",2013-11-08,7.4,57.84156,131
13523,"Sex Drive",",Comedy, ,Adventure, ,Romance",2008-10-16,6,17.952817,109
25195,"Leap Year",",Romance, ,Comedy",2010-01-08,6.4,21.959742,100
17277,"The Fall of the Roman Empire",",Drama, ,History",1964-03-24,6,4.229942,188
50725,"Take Me Home Tonight",",Comedy, ,Drama, ,Romance",2011-03-04,6.2,11.766564,97
82631,"Won't Back Down",",Drama",2012-09-28,5.8,2.366251,121
73191,"The Nutcracker",",Family, ,Fantasy, ,Music",1993-11-24,5.6,0.068228,93
22479,"Kansas City",",Thriller, ,Drama, ,Music, ,Crime",1996-08-16,6.1,5.380733,116
340611,Indignation,",Drama",2016-07-29,6.8,5.625989,110
10065,"The Amityville Horror",",Horror, ,Thriller, ,Drama",2005-04-15,6,30.205943,90
2757,Adaptation.,",Comedy, ,Crime, ,Drama",2002-12-06,7.3,26.441669,114
11683,"Land of the Dead",",Horror",2005-06-24,6,15.262492,93
244339,"Out of Inferno",",Action",2013-03-10,5.8,1.583918,107
1878,"Fear and Loathing in Las Vegas",",Adventure, ,Drama, ,Comedy",1998-05-22,7.2,44.511363,118
23082,"The Invention of Lying",",Comedy, ,Romance, ,Fantasy",2009-09-13,6,16.665841,100
195589,Neighbors,",Comedy",2014-05-08,6.2,36.471231,96
854,"The Mask",",Romance, ,Comedy, ,Crime, ,Fantasy",1994-07-29,6.6,85.30318,101
2280,Big,",Fantasy, ,Drama, ,Comedy, ,Romance, ,Family",1988-06-03,6.9,20.716023,104
496,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",",Comedy",2006-11-01,6.5,29.487784,82
8835,"Legally Blonde",",Comedy",2001-07-13,6.1,25.43954,96
157,"Star Trek III: The Search for Spock",",Science Fiction, ,Action, ,Adventure, ,Thriller",1984-05-31,6.4,15.314027,105
8643,"The Exorcism of Emily Rose",",Crime, ,Drama, ,Horror, ,Thriller",2005-09-09,6.3,32.602868,122
10402,"Deuce Bigalow: Male Gigolo",",Comedy",1999-12-10,5.5,9.832326,88
218043,"Left Behind",",Thriller, ,Action, ,Science Fiction",2014-10-03,3.7,33.452469,110
9043,"The Family Stone",",Comedy, ,Drama, ,Romance",2005-12-14,6.2,14.190837,103
21301,"Barbershop 2:  Back in Business",",Comedy, ,Drama",2004-01-20,5.6,6.501815,106
10147,"Bad Santa",",Drama, ,Comedy, ,Crime",2003-11-26,6.5,26.58873,91
816,"Austin Powers: International Man of Mystery",",Science Fiction, ,Comedy, ,Crime",1997-05-02,6.5,36.15716,94
302688,"My Big Fat Greek Wedding 2",",Romance, ,Comedy, ,Family",2016-03-23,5.5,16.027955,94
60307,"Diary of a Wimpy Kid: Rodrick Rules",",Family, ,Comedy",2011-03-25,6.3,14.329891,99
106,Predator,",Science Fiction, ,Action, ,Adventure, ,Thriller",1987-06-11,7.3,50.009408,107
279,Amadeus,",Drama, ,History, ,Music",1984-10-26,7.8,31.82675,160
8617,"Prom Night",",Crime, ,Horror",2008-04-10,4.8,9.642041,88
10625,"Mean Girls",",Comedy",2004-04-30,6.9,36.423717,97
10934,"Under the Tuscan Sun",",Comedy, ,Drama, ,Romance",2003-04-30,6.4,12.309718,113
5279,"Gosford Park",",Drama, ,Mystery, ,Thriller",2001-11-07,6.8,11.693272,137
10013,"Peggy Sue Got Married",",Comedy, ,Drama, ,Fantasy, ,Romance",1986-10-05,5.9,12.243887,103
194662,Birdman,",Drama, ,Comedy",2014-08-27,7.4,89.811154,119
160588,"Blue Jasmine",",Comedy, ,Drama",2013-07-25,7,34.694216,98
9829,"United 93",",Drama, ,History, ,Crime, ,Thriller, ,Action",2006-04-28,6.9,17.50138,111
10028,Honey,",Romance, ,Music, ,Family",2003-11-24,6,18.492655,94
10535,"Spy Hard",",Action, ,Comedy",1996-05-24,4.9,11.238522,81
790,"The Fog",",Horror",1980-02-08,6.4,14.518598,89
43959,"Soul Surfer",",Action, ,Drama",2011-04-08,6.9,19.234672,106
10364,Catch-22,",War, ,Comedy, ,Drama",1970-06-24,6.7,4.504377,121
16991,"Observe and Report",",Comedy, ,Crime, ,Drama",2009-04-10,5.6,10.529143,86
9610,"Conan the Destroyer",",Adventure, ,Fantasy, ,Action",1984-06-29,5.8,18.379124,103
1578,"Raging Bull",",Drama",1980-11-14,7.7,35.524457,129
25643,"Love Happens",",Drama, ,Romance",2009-09-18,5.6,13.472365,109
11904,"Young Sherlock Holmes",",Action, ,Adventure, ,Crime, ,Drama, ,Family, ,Mystery, ,Thriller",1985-12-04,6.7,8.321586,109
28665,Fame,",Music, ,Comedy, ,Drama, ,Romance",2009-01-01,5.5,7.668063,107
44115,"127 Hours",",Adventure, ,Drama, ,Thriller",2010-11-05,7,52.464877,94
10569,"Small Time Crooks",",Action, ,Comedy, ,Crime",2000-05-19,6.4,11.423533,94
10560,"Center Stage",",Drama, ,Music",2000-05-12,6.8,6.961736,115
333348,"Love the Coopers",",Comedy, ,Family",2015-11-12,5.4,9.191187,107
20483,"Catch That Kid",",Family, ,Action, ,Adventure",2004-02-06,4.9,4.492859,92
11457,"Life as a House",",Drama",2001-10-25,7.2,5.706767,125
321697,"Steve Jobs",",Drama, ,History",2015-10-09,6.8,53.670525,122
19840,"I Love You, Beth Cooper",",Comedy, ,Romance",2009-07-10,5.1,14.15192,102
22327,"Youth in Revolt",",Drama, ,Comedy, ,Romance",2009-09-11,5.9,13.462544,87
38665,"The Legend of the Lone Ranger",",Action, ,Adventure, ,Romance, ,Western",1981-08-20,3.7,11.725805,98
2575,"The Tailor of Panama",",Drama, ,Thriller",2001-02-11,6.2,7.047975,109
11644,"Blow Out",",Drama, ,Mystery, ,Thriller",1981-07-24,7.3,13.628601,108
146227,Getaway,",Action, ,Crime",2013-08-29,4.9,16.520516,90
68924,"The Ice Storm",",Drama",1997-09-27,6.9,14.916264,112
253235,"And So It Goes",",Comedy, ,Drama, ,Romance",2014-07-20,5.7,9.633711,94
22102,"Troop Beverly Hills",",Adventure, ,Comedy, ,Family",1989-03-22,5.6,3.455018,105
18701,"Being Julia",",Comedy, ,Drama, ,Romance",2004-09-03,6.4,1.946634,104
10068,"Nine 1/2 Weeks",",Drama, ,Romance",1986-02-14,5.8,12.313143,117
848,Dragonslayer,",Fantasy",1981-06-26,6.5,3.258422,108
36811,"The Last Station",",Drama, ,Romance",2009-09-04,6.7,3.659292,112
522,"Ed Wood",",Comedy, ,Drama, ,History",1994-09-27,7.3,24.548633,127
130150,"Labor Day",",Drama",2013-12-27,6.7,17.683563,111
12246,"Mongol: The Rise of Genghis Khan",",History",2007-09-20,6.5,10.1449,120
13809,RockNRolla,",Action, ,Crime, ,Thriller",2008-09-04,6.9,31.887978,114
27380,Megaforce,",Adventure, ,Action, ,Science Fiction",1982-06-25,3.5,1.110179,99
10549,Hamlet,",Drama",1996-12-25,7.3,9.814785,242
33870,"Mao's Last Dancer",",Drama, ,Romance",2009-10-01,6.8,1.876811,117
245703,"Midnight Special",",Adventure, ,Drama, ,Science Fiction",2016-02-18,6.2,32.717853,112
10739,"Anything Else",",Comedy, ,Romance",2003-08-27,6.2,8.945081,108
127560,"The Railway Man",",Drama, ,History",2013-12-26,6.7,13.916583,116
37903,"The White Ribbon",",Crime, ,Drama, ,Mystery",2009-05-21,7.2,17.94739,144
396152,Restoration,",Horror",2016-05-03,5.3,2.525569,90
10017,"The Wraith",",Romance, ,Science Fiction, ,Horror, ,Action, ,Crime",1986-11-21,5.9,10.47644,93
11468,"Salton Sea",",Drama, ,Mystery, ,Thriller",2002-01-01,7,10.991281,103
193613,"Metallica: Through the Never",",Music",2013-09-25,6.7,7.871686,93
17436,"The Informers",",Drama",2008-11-05,4.4,6.333869,98
43434,Carlos,",Crime, ,Drama, ,Thriller, ,History",2010-05-19,6.7,1.138383,338
31166,"I Come with the Rain",",Thriller, ,Drama",2009-05-14,5.6,8.266124,114
69848,"One Man's Hero",",Western, ,Action, ,Drama, ,History",1999-08-02,9.3,0.910529,121
8408,"Day of the Dead",",Horror, ,Science Fiction",1985-07-19,6.9,18.025206,96
332411,"I Am Wrath",",Action, ,Crime, ,Drama, ,Thriller",2016-04-14,4.5,10.144222,92
9389,Renaissance,",Action, ,Animation, ,Science Fiction",2006-03-16,6.7,9.244181,105
9626,"Red Sonja",",Adventure, ,Fantasy, ,Action",1985-04-09,5,12.752463,89
75638,"Red Lights",",Thriller",2012-03-02,6,22.748174,119
8363,Superbad,",Comedy",2007-08-17,7,33.436092,113
15670,"Madea Goes to Jail",",Comedy, ,Crime, ,Drama",2009-02-16,6.4,3.107371,103
290555,Wolves,",Horror, ,Action",2014-08-28,5.7,7.922639,90
8328,"Step Up 2: The Streets",",Music, ,Drama, ,Romance",2008-02-14,6.5,28.973074,98
10982,Hoodwinked!,",Animation, ,Comedy, ,Family",2005-12-16,5.9,23.980329,80
205,"Hotel Rwanda",",Drama, ,History, ,War",2004-09-11,7.5,28.60542,121
1620,Hitman,",Action, ,Crime, ,Drama, ,Thriller",2007-11-21,5.9,42.669304,89
175541,"Black Nativity",",Drama, ,Music",2013-11-27,5.8,7.180403,93
241254,"The Prince",",Thriller, ,Action",2014-08-22,4.6,21.638673,93
31932,"City of Ghosts",",Thriller",2002-01-01,5.4,2.64486,116
1933,"The Others",",Horror, ,Drama, ,Mystery, ,Thriller",2001-08-02,7.4,25.881355,101
679,Aliens,",Horror, ,Action, ,Thriller, ,Science Fiction",1986-07-18,7.7,67.66094,137
11113,"My Fair Lady",",Drama, ,Family, ,Music, ,Romance",1964-10-21,7.4,20.786616,170
3597,"I Know What You Did Last Summer",",Horror, ,Thriller, ,Mystery",1997-10-17,5.6,27.654472,100
193893,"Let's Be Cops",",Comedy",2014-08-13,6.4,70.668923,104
9675,Sideways,",Comedy, ,Drama, ,Romance",2004-10-22,6.9,23.425431,126
9988,Beerfest,",Comedy",2006-08-25,5.8,14.304444,110
948,Halloween,",Horror, ,Thriller",1978-10-25,7.4,30.301307,91
21765,"Good Boy!",",Comedy, ,Family, ,Science Fiction",2003-10-10,4.7,3.56033,87
146304,"The Best Man Holiday",",Comedy",2013-11-15,6.7,7.210095,123
7516,"Smokin' Aces",",Action, ,Comedy, ,Crime, ,Thriller",2006-12-09,6.4,23.491962,109
41439,"Saw: The Final Chapter",",Horror, ,Crime",2010-10-21,5.8,36.133536,90
2752,"40 Days and 40 Nights",",Comedy, ,Romance",2002-03-01,5.2,14.18136,94
9429,"A Night at the Roxbury",",Comedy",1998-10-01,5.9,12.709227,81
38117,Beastly,",Drama, ,Fantasy, ,Romance",2011-01-21,6,24.054062,86
9792,"The Hills Have Eyes",",Horror, ,Thriller",2006-03-10,6.1,35.107857,107
13778,"Dickie Roberts: Former Child Star",",Comedy",2003-09-05,5.1,10.149569,98
228203,"McFarland, USA",",Drama",2015-02-20,7.4,14.023082,128
41382,"Lottery Ticket",",Comedy",2010-08-20,5.6,9.054803,99
13960,ATL,",Drama",2006-03-31,6,5.422285,105
114150,"Pitch Perfect",",Comedy, ,Music, ,Romance",2012-09-28,7.3,32.746486,112
26602,"Summer Catch",",Drama, ,Comedy, ,Romance",2001-08-22,4.8,3.960098,108
10223,"A Simple Plan",",Drama, ,Crime, ,Thriller",1998-12-11,6.9,10.178917,121
16028,They,",Horror, ,Thriller",2002-11-01,4.6,4.544216,89
15639,"Larry the Cable Guy: Health Inspector",",Comedy",2006-03-24,3.3,2.184708,89
16112,"The Adventures of Elmo in Grouchland",",Family",1999-10-01,6.3,3.09159,73
26390,"Brooklyn's Finest",",Crime, ,Drama, ,Thriller",2009-01-16,6.2,18.790102,133
27759,"55 Days at Peking",",Action, ,Drama, ,History",1963-05-06,6.3,3.321095,154
109428,"Evil Dead",",Horror",2013-04-05,6.4,33.912116,91
23049,"My Life in Ruins",",Comedy, ,Romance",2009-02-06,5.6,5.787891,95
9310,"American Dreamz",",Comedy, ,Drama, ,Family",2006-03-04,4.9,7.864011,107
11411,"Superman IV: The Quest for Peace",",Action, ,Adventure, ,Science Fiction",1987-07-23,4.1,17.062117,90
16988,"How She Move",",Drama",2008-01-25,3,1.782666,94
7304,"Running Scared",",Action, ,Crime, ,Drama, ,Thriller",2006-01-06,7,19.311572,122
24747,"Bobby Jones: Stroke of Genius",",Drama",2004-04-30,5.5,2.897449,120
58048,"Shanghai Surprise",",Adventure",1986-08-29,2.9,0.138564,97
1491,"The Illusionist",",Fantasy, ,Drama, ,Thriller, ,Romance",2006-08-18,7.1,36.960953,110
2989,Roar,",Adventure, ,Thriller",1981-11-12,5.6,1.15641,102
10629,"Veronica Guerin",",Drama, ,Crime, ,Thriller",2003-07-11,6.8,9.583578,98
255343,"Escobar: Paradise Lost",",Thriller, ,Romance",2014-10-11,6.1,25.112567,120
4723,"Southland Tales",",Action, ,Adventure, ,Comedy, ,Drama, ,Science Fiction, ,Thriller",2006-05-15,5.2,9.349386,144
10800,"Dragon Hunters",",Animation, ,Family",2008-03-19,6.5,8.884405,80
25763,"Damnation Alley",",Action, ,Adventure, ,Science Fiction",1977-09-10,5,2.215261,91
79694,"The Apparition",",Horror, ,Thriller",2012-08-23,4.5,6.385234,82
4032,"My Girl",",Comedy, ,Drama, ,Family",1991-11-27,7,20.935169,102
18615,"Fur: An Imaginary Portrait of Diane Arbus",",Drama, ,Mystery, ,Romance",2006-08-30,5.8,4.358255,122
10673,"Wall Street",",Crime, ,Drama",1987-12-10,7,24.898687,126
4584,"Sense and Sensibility",",Drama, ,Romance",1995-12-13,7.2,20.898711,136
2977,"Becoming Jane",",Drama, ,Romance",2007-03-02,6.9,18.236284,120
10760,"Sydney White",",Comedy",2007-09-21,6,10.74648,108
11093,"House of Sand and Fog",",Drama",2003-12-19,7,12.102725,126
207,"Dead Poets Society",",Drama",1989-06-02,8.1,55.458584,129
8467,"Dumb and Dumber",",Comedy",1994-12-16,6.5,35.777067,107
639,"When Harry Met Sally...",",Comedy, ,Romance, ,Drama",1989-07-21,7.3,18.430419,96
24226,"The Verdict",",Drama",1982-12-08,7.4,7.980632,129
9285,"Road Trip",",Comedy, ,Adventure",2000-05-19,5.9,14.759948,93
14709,"Varsity Blues",",Comedy, ,Drama, ,Romance",1999-01-15,6,9.229999,106
74643,"The Artist",",Drama, ,Comedy, ,Romance",2011-05-15,7.3,29.943316,100
13788,"The Unborn",",Horror, ,Thriller, ,Mystery",2009-01-09,4.8,15.788784,87
83666,"Moonrise Kingdom",",Comedy, ,Drama, ,Romance",2012-05-16,7.6,41.083914,94
10781,"The Texas Chainsaw Massacre: The Beginning",",Horror",2006-10-06,5.9,21.380635,91
318850,"The Young Messiah",",Drama",2016-03-10,6.4,1.884558,120
13908,"The Master of Disguise",",Comedy, ,Family",2002-08-02,3.7,4.382761,80
1417,"Pan's Labyrinth",",Fantasy, ,Drama, ,War",2006-05-27,7.6,90.809408,118
39180,"See Spot Run",",Action, ,Comedy, ,Family",2001-03-02,4.8,6.579017,94
16161,"Baby Boy",",Crime, ,Drama, ,Romance",2001-06-27,7.4,7.854989,130
49950,"The Roommate",",Thriller, ,Drama, ,Horror",2011-02-04,5.3,11.807269,91
10956,"Joe Dirt",",Mystery, ,Adventure, ,Comedy, ,Romance, ,Drama",2001-04-10,5.5,15.976335,91
9594,"Double Impact",",Thriller, ,Action, ,Crime, ,Drama",1991-08-10,5.3,10.484642,110
4638,"Hot Fuzz",",Crime, ,Action, ,Comedy",2007-02-14,7.4,38.623178,121
13972,"The Women",",Comedy, ,Drama, ,Romance",2008-09-12,4.6,8.8321,114
5038,"Vicky Cristina Barcelona",",Drama, ,Romance",2008-08-15,6.7,32.758254,96
13491,"Arn: The Knight Templar",",Action, ,Adventure, ,Drama, ,Romance",2007-12-17,6.4,6.091033,139
10571,"Boys and Girls",",Comedy, ,Drama, ,Romance",2000-06-16,5.4,9.119797,94
10994,"White Oleander",",Drama",2002-10-11,7.2,9.423866,109
19994,"Jennifer's Body",",Comedy, ,Horror",2009-09-18,5.3,32.257414,100
25166,"Drowning Mona",",Comedy, ,Crime, ,Mystery",2000-03-03,5.4,3.021835,96
30890,"Radio Days",",Comedy, ,Drama",1987-01-30,7,7.612849,90
23169,"Remember Me",",Drama, ,Romance",2010-03-12,6.9,36.764666,113
17403,"How to Deal",",Drama, ,Comedy, ,Romance",2003-07-18,5.7,3.199784,99
12120,"My Stepmother is an Alien",",Comedy, ,Science Fiction",1988-12-09,5.3,9.455596,108
9800,Philadelphia,",Drama",1993-12-22,7.6,44.301745,125
1090,"The Thirteenth Floor",",Thriller, ,Science Fiction, ,Mystery",1999-04-16,6.8,19.890428,100
18475,"The Cookout",",Comedy, ,Drama",2004-09-03,4.6,0.830596,97
40160,Meteor,",Action, ,Science Fiction, ,Thriller",1979-10-19,5.1,2.637355,107
18074,Duets,",Comedy, ,Drama, ,Music",2000-09-09,5.5,2.25453,112
9689,"Hollywood Ending",",Comedy, ,Drama",2002-05-03,6.4,8.711782,112
9781,"Detroit Rock City",",Comedy, ,Music",1999-08-13,6.7,5.700333,95
8009,Highlander,",Adventure, ,Action, ,Fantasy",1986-03-07,6.8,29.253833,116
3877,"Things We Lost in the Fire",",Drama",2007-09-26,6.7,8.842869,113
8854,Steel,",Science Fiction, ,Action, ,Adventure",1997-08-15,4.3,2.848727,97
152599,"The Immigrant",",Drama, ,Romance",2013-07-03,6.2,13.832464,117
18840,"The White Countess",",Drama, ,History, ,Family, ,Romance",2005-10-30,6.9,4.488547,135
68727,Trance,",Thriller, ,Crime, ,Drama, ,Mystery",2013-03-27,6.5,38.802415,101
12657,"Soul Plane",",Romance, ,Comedy",2004-05-28,4.7,9.400404,86
8265,"Welcome to the Sticks",",Comedy",2008-01-09,6.8,18.923181,106
12410,Good,",Drama",2008-12-11,6.3,2.397987,96
34647,"Enter the Void",",Fantasy, ,Drama",2009-05-05,7.2,20.39955,161
73935,Vamps,",Comedy, ,Romance, ,Horror",2012-08-25,4.8,7.251897,93
28178,"Hachi: A Dog's Tale",",Drama, ,Family",2009-06-13,7.7,43.217089,93
185567,Zulu,",Crime, ,Drama, ,Thriller",2013-12-04,6.7,14.529496,110
264656,"The Homesman",",Western, ,Drama",2014-05-18,6.4,20.59148,122
35696,"Juwanna Mann",",Comedy, ,Drama",2002-06-21,4.2,2.244947,91
16351,Ararat,",War, ,Drama",2002-05-20,5.7,1.326264,115
38717,Madison,",Action, ,Adventure, ,Drama",2001-01-23,5.3,0.212108,99
18777,"Slow Burn",",Mystery, ,Crime, ,Drama, ,Thriller",2005-09-12,5.5,6.630856,93
2110,Wasabi,",Drama, ,Action, ,Comedy",2001-10-31,6.2,18.20957,94
9035,Slither,",Comedy, ,Horror, ,Science Fiction",2006-03-31,6.3,17.327279,95
90,"Beverly Hills Cop",",Action, ,Comedy, ,Crime",1984-11-29,6.8,29.843818,105
771,"Home Alone",",Comedy, ,Family",1990-11-09,7.1,2.186927,103
12154,"Three Men and a Baby",",Family, ,Comedy, ,Drama",1987-11-27,5.8,12.335827,102
9576,Tootsie,",Comedy, ,Romance",1982-12-16,6.9,20.818567,116
744,"Top Gun",",Action, ,Romance, ,War",1986-05-16,6.7,58.900647,110
146,"Crouching Tiger, Hidden Dragon",",Adventure, ,Drama, ,Action, ,Romance",2000-10-01,7.2,45.742254,120
14,"American Beauty",",Drama",1999-09-15,7.9,80.878605,122
45269,"The King's Speech",",Drama, ,History",2010-09-06,7.6,54.053576,118
9493,Twins,",Comedy",1988-12-09,5.7,17.638286,107
22556,"The Yellow Handkerchief",",Drama, ,Romance",2008-12-17,6.4,3.803495,102
873,"The Color Purple",",Drama",1985-12-18,7.7,17.571533,154
33196,"Tidal Wave",",Action, ,Adventure, ,Drama, ,Thriller",2009-06-06,6.5,4.628525,120
205596,"The Imitation Game",",History, ,Drama, ,Thriller, ,War",2014-11-14,8,145.364591,113
10765,"Private Benjamin",",Comedy",1980-10-06,6,12.18838,109
16769,"Coal Miner's Daughter",",Drama, ,Music",1980-03-07,7.2,3.826685,125
33217,"Diary of a Wimpy Kid",",Comedy, ,Family",2010-03-19,5.9,21.095489,92
132232,Mama,",Horror",2013-01-17,6,47.455148,100
11153,"National Lampoon's Vacation",",Comedy, ,Adventure, ,Romance",1983-07-28,7.1,22.838834,98
208134,"Bad Grandpa",",Comedy",2013-10-22,6,27.165222,92
1165,"The Queen",",Drama",2006-09-15,6.8,19.113278,103
4011,Beetlejuice,",Fantasy, ,Comedy",1988-02-29,7.1,58.553213,92
17202,"Why Did I Get Married?",",Comedy, ,Drama",2007-10-12,6.1,2.005111,113
9587,"Little Women",",Drama, ,Romance",1994-12-21,7,16.418639,115
65086,"The Woman in Black",",Drama, ,Horror, ,Thriller",2012-02-01,6.1,43.675191,95
10053,"When a Stranger Calls",",Horror, ,Thriller",2006-02-03,5.4,4.688212,87
11870,"Big Fat Liar",",Comedy, ,Family",2002-02-08,5.6,9.125594,88
11778,"The Deer Hunter",",Drama, ,War",1978-12-08,7.8,19.786392,183
586,"Wag the Dog",",Comedy, ,Drama",1997-12-25,6.7,13.581966,97
18736,"The Lizzie McGuire Movie",",Family, ,Comedy",2003-04-25,5.7,11.927667,94
134411,Snitch,",Thriller, ,Drama",2013-02-21,5.8,30.556135,112
287903,Krampus,",Horror, ,Comedy, ,Fantasy",2015-11-26,5.9,31.565117,98
9276,"The Faculty",",Horror, ,Mystery, ,Science Fiction",1998-12-25,6.2,21.535126,104
15765,"What's Love Got to Do with It",",Drama, ,Music",1993-06-09,6.9,7.921311,118
2142,"Cop Land",",Action, ,Crime, ,Drama",1997-08-15,6.6,19.284129,104
11397,"Not Another Teen Movie",",Comedy",2001-12-07,5.5,23.423082,89
77016,"End of Watch",",Crime, ,Drama, ,Thriller",2012-09-20,7.2,49.517264,109
11478,"The Skulls",",Crime, ,Drama, ,Thriller",2000-03-31,5.8,11.375032,106
266856,"The Theory of Everything",",Drama, ,Romance",2014-11-26,7.8,61.182331,123
13411,"Malibu's Most Wanted",",Comedy, ,Crime",2003-04-10,4.7,7.314796,86
10564,"Where the Heart Is",",Comedy, ,Drama, ,Romance",2000-04-27,6.9,6.857923,120
947,"Lawrence of Arabia",",Adventure, ,Drama, ,History, ,War",1962-12-10,7.8,41.286336,216
24150,"Halloween II",",Horror",2009-08-28,5.1,12.929525,105
228970,Wild,",Drama",2014-12-05,7,42.952942,115
18405,"The Last House on the Left",",Crime, ,Thriller, ,Horror, ,Drama",2009-03-13,6.2,19.760383,110
6961,"The Wedding Date",",Comedy, ,Romance",2005-02-04,6.2,10.194097,88
11442,"Halloween: Resurrection",",Horror, ,Thriller",2002-07-01,4.5,11.045593,94
2493,"The Princess Bride",",Adventure, ,Family, ,Fantasy, ,Comedy, ,Romance",1987-09-18,7.6,44.533612,98
14047,"The Great Debaters",",Drama",2007-12-27,6.9,10.84158,126
64690,Drive,",Drama, ,Action, ,Thriller, ,Crime",2011-08-06,7.4,49.294864,100
11132,"Confessions of a Teenage Drama Queen",",Comedy",2004-02-17,5.1,7.424798,89
17127,"The Object of My Affection",",Comedy, ,Drama, ,Romance",1998-04-17,5.6,5.164281,111
1562,"28 Weeks Later",",Horror, ,Thriller, ,Science Fiction",2007-04-26,6.5,34.759855,100
232679,"When the Game Stands Tall",",Drama",2014-08-22,6.3,7.297757,115
17880,"Because of Winn-Dixie",",Comedy, ,Drama, ,Family",2005-02-18,6.1,3.334804,106
14736,"Love & Basketball",",Action, ,Comedy, ,Drama, ,Romance",2000-04-21,7.4,2.027393,124
9434,"Grosse Pointe Blank",",Action, ,Comedy, ,Thriller, ,Romance",1997-04-11,6.9,13.817269,107
23706,"All About Steve",",Comedy",2009-09-04,4.7,13.237835,99
11531,"Book of Shadows: Blair Witch 2",",Mystery, ,Thriller, ,Horror",2000-10-27,4.3,3.890223,90
9100,"The Craft",",Drama, ,Fantasy, ,Horror, ,Thriller",1996-05-03,6.3,19.517239,101
116,"Match Point",",Drama, ,Thriller, ,Crime, ,Romance",2005-10-26,7.3,30.669913,124
38843,"Ramona and Beezus",",Comedy, ,Family",2010-07-23,6.1,9.681147,103
1245,"The Remains of the Day",",Drama, ,Romance",1993-11-05,7.5,15.355589,134
4995,"Boogie Nights",",Drama",1997-09-11,7.5,19.85579,155
10413,"Nowhere to Run",",Action, ,Adventure, ,Drama, ,Thriller",1993-01-15,5.5,11.689337,94
14012,Flicka,",Drama",2006-10-20,6.1,3.043589,95
9793,"The Hills Have Eyes 2",",Horror, ,Thriller",2007-03-22,5.2,17.141376,89
12212,"Urban Legends: Final Cut",",Horror",2000-09-19,4.4,8.885017,97
13768,"Tuck Everlasting",",Fantasy, ,Drama, ,Science Fiction, ,Romance, ,Family",2002-10-11,6.4,4.115398,90
8975,"The Marine",",Action, ,Adventure, ,Drama, ,Thriller",2006-10-13,5,7.679336,92
342521,Keanu,",Action, ,Comedy",2016-04-21,6,18.268009,94
45272,"Country Strong",",Drama, ,Romance",2010-12-22,5.9,7.809701,117
9424,"Disturbing Behavior",",Mystery, ,Horror, ,Science Fiction",1998-07-24,5.5,9.378688,84
97367,"The Place Beyond the Pines",",Drama, ,Crime",2013-03-20,6.8,35.395129,140
254904,"The November Man",",Crime, ,Action, ,Thriller",2014-08-27,6,45.317278,108
18681,"Eye of the Beholder",",Drama, ,Mystery, ,Thriller",1999-09-04,5.3,4.302941,109
12162,"The Hurt Locker",",Drama, ,Thriller, ,War",2008-10-10,7.2,47.006162,131
11495,Firestarter,",Fantasy, ,Drama, ,Horror, ,Action, ,Thriller",1984-05-11,5.9,11.379652,114
64689,"Killing Them Softly",",Crime, ,Thriller",2012-09-20,5.8,24.612603,97
157849,"A Most Wanted Man",",Thriller",2014-07-25,6.5,26.708193,121
13166,"Freddy Got Fingered",",Comedy",2001-04-18,4.6,8.710294,87
15511,"VeggieTales: The Pirates Who Don't Do Anything",",Adventure, ,Animation, ,Comedy, ,Science Fiction, ,Family",2008-01-11,5.9,1.800119,85
37003,"U2 3D",",Music, ,Documentary",2007-05-19,6.7,0.335195,85
12211,"Highlander: Endgame",",Action, ,Fantasy, ,Science Fiction",2000-09-01,4.4,11.782725,87
13816,Idlewild,",Crime, ,Drama, ,Music",2006-08-25,5.1,2.711955,121
51828,"One Day",",Drama, ,Romance",2011-03-02,7,16.629173,107
22798,"Whip It",",Drama",2009-09-13,6.7,20.05902,111
7501,"Knockaround Guys",",Crime, ,Thriller",2001-09-07,5.9,8.113634,92
10743,Confidence,",Action, ,Comedy, ,Thriller, ,Crime",2003-04-25,6.4,9.87419,97
37718,"The Muse",",Fantasy, ,Comedy",1999-08-27,5.3,2.857936,97
15237,De-Lovely,",Drama, ,Music",2004-07-02,6.3,3.138118,125
9686,"New York Stories",",Comedy, ,Drama, ,Romance",1989-03-10,6.2,6.684096,124
17644,"Barney's Great Adventure",",Family",1998-01-01,2.9,0.722911,76
97430,"The Man with the Iron Fists",",Action",2012-11-02,5.2,17.672021,96
12257,"Home Fries",",Drama, ,Comedy, ,Romance",1998-11-25,4.8,3.033471,93
13539,"Here On Earth",",Romance",2000-03-23,5.4,3.313257,96
68,Brazil,",Comedy, ,Science Fiction",1985-02-20,7.5,41.089863,132
14024,"Raise Your Voice",",Music, ,Drama, ,Romance",2004-08-10,6,10.9071,103
115,"The Big Lebowski",",Comedy, ,Crime",1998-03-06,7.8,49.230089,117
7874,"Black Snake Moan",",Drama",2006-12-08,6.6,11.429607,116
